202204|1|0140A058|01|40|A058|서울 기타 천호|서울|기타|천호|11740|0|11.84|100.0396166742|1.791088624|1.272370595|0.2830550547|0.9893155402|202204
202204|1|0140A061|01|40|A061|서울 기타 화곡|서울|기타|화곡|11500|0|7.94|99.7696213748|16.2909371231|0.6633424633|0.0330446192|0.6302978441|202204
202204|1|020000000|02|00|00000|부산  전체|부산||전체||1|7.16|99.6656385838|17.2967136722|0.9642472314|0.1024263366|0.8618208948|202204
202204|1|0200B003|02|00|B003|부산  남포동|부산||남포동|26110|0|6.02|99.2256020114|12.2283548108|0.709304494|0.0218838606|0.6874206334|202204
202204|1|0200B010|02|00|B010|부산  부산역|부산||부산역|26170|0|7.1|99.6553812736|15.8555710206|1.0681995527|-0.0396682881|1.1078678408|202204
202204|1|0200B011|02|00|B011|부산  부전시장|부산||부전시장|26230|0|7.45|99.5536737535|17.6479322148|0.711907611|0.2365788553|0.4753287557|202204
202204|1|0200B014|02|00|B014|부산  서면/전포|부산||서면/전포|26230|0|8.26|99.8092307889|16.6795691192|0.685894344|-0.0055272943|0.6914216383|202204
202204|1|0200B018|02|00|B018|부산  연산로터리|부산||연산로터리|26470|0|8.46|99.1743748979|4.4366537841|0.9785005088|-0.0205484909|0.9990489997|202204
202204|1|0200B023|02|00|B023|부산  현대백화점주변|부산||현대백화점주변|26170|0|5.65|100.2506265664|27.7550221512|1.0006331668|0.2194283294|0.7812048373|202204
202204|1|030000000|03|00|00000|대구  전체|대구||전체||1|7.35|99.8670741596|12.7129990567|1.5917097322|0.6200397742|0.971669958|202204
202204|1|0300C004|03|00|C004|대구  동대구|대구||동대구|27140|0|6.28|100.2567358237|12.4251915006|1.1151390529|0.1998671751|0.9152718778|202204
202204|1|0300C005|03|00|C005|대구  동성로중심|대구||동성로중심|27110|0|8.08|99.9746962773|11.2447579423|1.9657828552|0.7770484358|1.1887344194|202204
202204|1|0300C011|03|00|C011|대구  수성범어|대구||수성범어|27260|0|7.6|100.265276689|10.0779190547|1.4359537357|0.8073308152|0.6286229205|202204
202204|1|040000000|04|00|00000|인천  전체|인천||전체||1|8.36|100.1587076859|17.1512839888|0.7129051263|-0.2380202142|0.9509253405|202204
202204|1|0400D003|04|00|D003|인천  구월|인천||구월|28200|0|9.21|99.6800205609|10.9539119179|0.573804814|-0.1972009435|0.7710057575|202204
202204|1|0400D004|04|00|D004|인천  부평|인천||부평|28237|0|9.64|100.6172592889|11.9962891465|1.0281906146|-0.1603900826|1.1885806972|202204
202204|1|0400D012|04|00|D012|인천  주안|인천||주안|28177|0|5.78|100.482251095|30.1392490591|0.6723506087|-0.0952385103|0.767589119|202204
202204|1|050000000|05|00|00000|광주  전체|광주||전체||1|5.51|99.2627543661|14.7130021197|0.820440499|0.0438146283|0.7766258706|202204
202204|1|0500E001|05|00|E001|광주  금남로/충장로|광주||금남로/충장로|29110|0|5.73|98.8982748537|26.8101333835|0.8966127154|0.3241840948|0.5724286206|202204
202204|1|0500E004|05|00|E004|광주  상무지구|광주||상무지구|29140|0|6.52|99.5977289383|2.8898717322|0.9632639511|-0.0938267205|1.0570906716|202204
202204|1|060000000|06|00|00000|대전  전체|대전||전체||1|4.67|100.328346526|14.8398875618|0.9947843002|0.2054244531|0.7893598471|202204
202204|1|0600F005|06|00|F005|대전  둔산|대전||둔산|30170|0|5.21|101.1253948409|12.5160820803|0.8692664853|0.1394978853|0.7297686|202204
202204|1|0600F008|06|00|F008|대전  서대전네거리|대전||서대전네거리|30140|0|3.84|99.4136273015|15.5340776242|0.8905039573|0.0613581272|0.8291458301|202204
202204|1|0600F011|06|00|F011|대전  원도심|대전||원도심|30140|0|4.81|99.2673947824|16.1205955885|0.9566447325|0.1515294547|0.8051152777|202204
